-0.1536336,-0.08731021,-0.94450898,-0.54506933,0.63376355,-0.59918916,0.98844315,-0.61254504,-0.15260834,0.43413895
0.04766512,0.68245483,0.34235167,0.11869596,0.31601767,0.29765411,0.35690282,-0.19106091,-0.2255605,0.06009112
-0.5143765,0.96871971,-0.63171407,0.80624758,-0.27933123,-0.593344,-0.64904253,0.88139454,0.53443936,0.75398911
0.63382557,0.10596013,0.10112653,-0.31667987,0.34956431,0.0458682,-0.27177001,0.53352364,-0.44059485,0.24798469
-0.24717221,0.78696476,-0.09851152,0.96188476,0.07693612,-0.34678455,-0.22512706,0.32866153,-0.86016067,-0.70285075
0.60129803,-0.62551001,0.80792287,0.81038988,0.52314017,-0.53504227,-0.49897346,0.89200457,-0.12312171,0.85334289
0.80947025,0.37032826,0.3226789,-0.64634302,-0.57534723,-0.29384695,-0.60405357,0.06695392,0.45293666,-0.66974611
0.49760982,0.51511603,-0.70914152,0.82103845,-0.33234166,0.07882747,0.43487042,-0.06896414,0.83469125,-0.53149987
-0.84781632,0.20562067,-0.95765828,0.58528873,0.43555061,0.09983631,0.70716227,0.37892933,-0.02718776,0.59587463
-0.88514911,0.5613027,0.80678333,0.94603844,-0.87170544,-0.44683222,-0.18540915,-0.70002104,-0.23078035,0.85335963
